"if (c.content_name is null,t.title,c.content_name)",concept,tfidf
ae_constant_math_demo,ConstantInvocation,1.05377666626655
ae_constant_math_demo,DoubleDataType,0.636531502345061
ae_constant_math_demo,FormalMethodParameter,0.0459513284266959
ae_constant_math_demo,IntDataType,0.224472893243672
ae_constant_math_demo,java.lang.System.out.println,0.265865578496081
ae_constant_math_demo,MethodDefinition,0.0411311406108416
ae_constant_math_demo,MultiplyExpression,0.767810417014902
ae_constant_math_demo,PublicClassSpecifier,0.0647720502610455
ae_constant_math_demo,PublicMethodSpecifier,0.0440168287227507
ae_constant_math_demo,SimpleAssignmentExpression,0.05955277898082
ae_constant_math_demo,StaticMethodSpecifier,0.0729472468385856
ae_constant_math_demo,VoidDataType,0.0430528007596662
ae_decisions1_v2,ActualMethodParameter,0.120887992500728
ae_decisions1_v2,CharDataType,1.79413935576777
ae_decisions1_v2,ClassDefinition,0.026056499758593
ae_decisions1_v2,FormalMethodParameter,0.0459513284266959
ae_decisions1_v2,GreaterEqualExpression,5.76782735058379
ae_decisions1_v2,IfElseIfStatement,4.18859804128721
ae_decisions1_v2,IfElseStatement,1.03447151105721
ae_decisions1_v2,IntDataType,0.224472893243672
ae_decisions1_v2,java.lang.System.out.println,0.265865578496081
ae_decisions1_v2,MethodDefinition,0.0411311406108416
ae_decisions1_v2,PublicClassSpecifier,0.0647720502610455
ae_decisions1_v2,PublicMethodSpecifier,0.0440168287227507
ae_decisions1_v2,SimpleAssignmentExpression,0.17865833694246
ae_decisions1_v2,SimpleVariable,0.529912008006309
