jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C08,LOCAL::COS,nDCG,0.43,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C08,LOCAL::COS,QMeasure,0.43,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C08,LOCAL::COS,RMSE,0.55,Low
jif_else5,Decisions,medium,us13C08,LOCAL::COS,AP,0.59,Low
jif_else5,Decisions,medium,us13C08,LOCAL::COS,nDCG,0.78,Low
jif_else5,Decisions,medium,us13C08,LOCAL::COS,QMeasure,0.64,Low
jif_else5,Decisions,medium,us13C08,LOCAL::COS,RMSE,0.35,Low
jfor2,Loops_for,easy,us13C08,LOCAL::COS,AP,0,Low
jfor2,Loops_for,easy,us13C08,LOCAL::COS,nDCG,0,Low
jfor2,Loops_for,easy,us13C08,LOCAL::COS,QMeasure,0,Low
jfor2,Loops_for,easy,us13C08,LOCAL::COS,RMSE,0.57,Low
jfor1,Loops_for,easy,us13C08,LOCAL::COS,AP,0.81,Low
jfor1,Loops_for,easy,us13C08,LOCAL::COS,nDCG,0.78,Low
jfor1,Loops_for,easy,us13C08,LOCAL::COS,QMeasure,0.84,Low
jfor1,Loops_for,easy,us13C08,LOCAL::COS,RMSE,0.42,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C08,LOCAL::COS,AP,1,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C08,LOCAL::COS,nDCG,1,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C08,LOCAL::COS,QMeasure,1,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C08,LOCAL::COS,RMSE,0.07,Low
jboolean_operators1,Boolean_Expressions,easy,us13C05,LOCAL::COS,AP,0.81,High
jboolean_operators1,Boolean_Expressions,easy,us13C05,LOCAL::COS,nDCG,0.81,High
jboolean_operators1,Boolean_Expressions,easy,us13C05,LOCAL::COS,QMeasure,0.84,High
jboolean_operators1,Boolean_Expressions,easy,us13C05,LOCAL::COS,RMSE,0.29,High
jvariable1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,AP,0,High
jvariable1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,nDCG,0,High
jvariable1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,QMeasure,0,High
jvariable1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,RMSE,0.58,High
joperator1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,AP,0,High
joperator1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,nDCG,0,High
joperator1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,QMeasure,0,High
joperator1,Arithmetic_Operations,easy,us13C05,LOCAL::COS,RMSE,0.58,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C05,LOCAL::COS,AP,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C05,LOCAL::COS,nDCG,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C05,LOCAL::COS,QMeasure,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C05,LOCAL::COS,RMSE,0.52,High
jincrement,Arithmetic_Operations,easy,us13C05,LOCAL::COS,AP,0,High
jincrement,Arithmetic_Operations,easy,us13C05,LOCAL::COS,nDCG,0,High
jincrement,Arithmetic_Operations,easy,us13C05,LOCAL::COS,QMeasure,0,High
jincrement,Arithmetic_Operations,easy,us13C05,LOCAL::COS,RMSE,0.57,High
jif_else5,Decisions,medium,us13C05,LOCAL::COS,AP,0.45,High
jif_else5,Decisions,medium,us13C05,LOCAL::COS,nDCG,0.72,High
jif_else5,Decisions,medium,us13C05,LOCAL::COS,QMeasure,0.54,High
jif_else5,Decisions,medium,us13C05,LOCAL::COS,RMSE,0.43,High
jif_else1,Decisions Boolean_Expressions ,easy,us13C05,LOCAL::COS,AP,1,High
jif_else1,Decisions Boolean_Expressions ,easy,us13C05,LOCAL::COS,nDCG,1,High
jif_else1,Decisions Boolean_Expressions ,easy,us13C05,LOCAL::COS,QMeasure,1,High
jif_else1,Decisions Boolean_Expressions ,easy,us13C05,LOCAL::COS,RMSE,0.07,High
jarray2,Arrays,medium,us13C05,LOCAL::COS,AP,0.81,High
jarray2,Arrays,medium,us13C05,LOCAL::COS,nDCG,0.81,High
jarray2,Arrays,medium,us13C05,LOCAL::COS,QMeasure,0.84,High
jarray2,Arrays,medium,us13C05,LOCAL::COS,RMSE,0.36,High
jarray1,Arrays,medium,us13C05,LOCAL::COS,AP,0.81,High
jarray1,Arrays,medium,us13C05,LOCAL::COS,nDCG,0.81,High
jarray1,Arrays,medium,us13C05,LOCAL::COS,QMeasure,0.84,High
jarray1,Arrays,medium,us13C05,LOCAL::COS,RMSE,0.28,High
jclasses_constructor,Classes,medium,us13C05,LOCAL::COS,AP,0.5,High
jclasses_constructor,Classes,medium,us13C05,LOCAL::COS,nDCG,0.75,High
jclasses_constructor,Classes,medium,us13C05,LOCAL::COS,QMeasure,0.58,High
jclasses_constructor,Classes,medium,us13C05,LOCAL::COS,RMSE,0.41,High
jba_ques,Classes,medium,us13C05,LOCAL::COS,AP,0.83,High
jba_ques,Classes,medium,us13C05,LOCAL::COS,nDCG,0.82,High
jba_ques,Classes,medium,us13C05,LOCAL::COS,QMeasure,0.9,High
jba_ques,Classes,medium,us13C05,LOCAL::COS,RMSE,0.3,High
jboolean_var,Boolean_Expressions,easy,us13C05,LOCAL::COS,AP,1,High
jboolean_var,Boolean_Expressions,easy,us13C05,LOCAL::COS,nDCG,1,High
jboolean_var,Boolean_Expressions,easy,us13C05,LOCAL::COS,QMeasure,1,High
jboolean_var,Boolean_Expressions,easy,us13C05,LOCAL::COS,RMSE,0.06,High
jbankaccount,Classes,medium,us13C05,LOCAL::COS,AP,0.5,High
jbankaccount,Classes,medium,us13C05,LOCAL::COS,nDCG,1,High
jbankaccount,Classes,medium,us13C05,LOCAL::COS,QMeasure,0.67,High
jbankaccount,Classes,medium,us13C05,LOCAL::COS,RMSE,0.47,High
jarray4,Arrays,medium,us13C05,LOCAL::COS,AP,1,High
jarray4,Arrays,medium,us13C05,LOCAL::COS,nDCG,1,High
jarray4,Arrays,medium,us13C05,LOCAL::COS,QMeasure,1,High
jarray4,Arrays,medium,us13C05,LOCAL::COS,RMSE,0.1,High
jwhile3,Loops_while,medium,us13C05,LOCAL::COS,AP,0.58,High
jwhile3,Loops_while,medium,us13C05,LOCAL::COS,nDCG,0.82,High
jwhile3,Loops_while,medium,us13C05,LOCAL::COS,QMeasure,0.65,High
jwhile3,Loops_while,medium,us13C05,LOCAL::COS,RMSE,0.42,High
j2d_arrays1,Two-dimensional_Arrays,medium,us13C05,LOCAL::COS,AP,1,High
j2d_arrays1,Two-dimensional_Arrays,medium,us13C05,LOCAL::COS,nDCG,1,High
j2d_arrays1,Two-dimensional_Arrays,medium,us13C05,LOCAL::COS,QMeasure,1,High
j2d_arrays1,Two-dimensional_Arrays,medium,us13C05,LOCAL::COS,RMSE,0.45,High
jwhile4,Loops_while,medium,us13C05,LOCAL::COS,AP,0.83,High
jwhile4,Loops_while,medium,us13C05,LOCAL::COS,nDCG,0.82,High
jwhile4,Loops_while,medium,us13C05,LOCAL::COS,QMeasure,0.9,High
jwhile4,Loops_while,medium,us13C05,LOCAL::COS,RMSE,0.46,High
jfor2,Loops_for,easy,us13C05,LOCAL::COS,AP,1,High
jfor2,Loops_for,easy,us13C05,LOCAL::COS,nDCG,1,High
jfor2,Loops_for,easy,us13C05,LOCAL::COS,QMeasure,1,High
jfor2,Loops_for,easy,us13C05,LOCAL::COS,RMSE,0.49,High
jfor1,Loops_for,easy,us13C05,LOCAL::COS,AP,0,High
jfor1,Loops_for,easy,us13C05,LOCAL::COS,nDCG,0,High
jfor1,Loops_for,easy,us13C05,LOCAL::COS,QMeasure,0,High
jfor1,Loops_for,easy,us13C05,LOCAL::COS,RMSE,0.58,High
jclass1,Classes,medium,us13C05,LOCAL::COS,AP,0.92,High
jclass1,Classes,medium,us13C05,LOCAL::COS,nDCG,0.95,High
jclass1,Classes,medium,us13C05,LOCAL::COS,QMeasure,0.95,High
jclass1,Classes,medium,us13C05,LOCAL::COS,RMSE,0.26,High
jvariable1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,AP,1,High
jvariable1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,nDCG,1,High
jvariable1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,QMeasure,1,High
jvariable1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,RMSE,0.4,High
joperator1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,AP,0.76,High
joperator1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,nDCG,0.84,High
joperator1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,QMeasure,0.83,High
joperator1,Arithmetic_Operations,easy,us13C06,LOCAL::COS,RMSE,0.41,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C06,LOCAL::COS,AP,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C06,LOCAL::COS,nDCG,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C06,LOCAL::COS,QMeasure,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C06,LOCAL::COS,RMSE,0.28,High
jincrement,Arithmetic_Operations,easy,us13C06,LOCAL::COS,AP,0.83,High
jincrement,Arithmetic_Operations,easy,us13C06,LOCAL::COS,nDCG,0.75,High
jincrement,Arithmetic_Operations,easy,us13C06,LOCAL::COS,QMeasure,0.75,High
jincrement,Arithmetic_Operations,easy,us13C06,LOCAL::COS,RMSE,0.46,High
jInheritance4,Inheritance,hard,us13C06,LOCAL::COS,AP,0.75,High
jInheritance4,Inheritance,hard,us13C06,LOCAL::COS,nDCG,0.75,High
jInheritance4,Inheritance,hard,us13C06,LOCAL::COS,QMeasure,0.83,High
jInheritance4,Inheritance,hard,us13C06,LOCAL::COS,RMSE,0.37,High
jclasses_constructor,Classes,medium,us13C06,LOCAL::COS,AP,0.92,High
jclasses_constructor,Classes,medium,us13C06,LOCAL::COS,nDCG,0.95,High
jclasses_constructor,Classes,medium,us13C06,LOCAL::COS,QMeasure,0.95,High
jclasses_constructor,Classes,medium,us13C06,LOCAL::COS,RMSE,0.26,High
jba_ques,Classes,medium,us13C06,LOCAL::COS,AP,0.83,High
jba_ques,Classes,medium,us13C06,LOCAL::COS,nDCG,0.82,High
jba_ques,Classes,medium,us13C06,LOCAL::COS,QMeasure,0.9,High
jba_ques,Classes,medium,us13C06,LOCAL::COS,RMSE,0.3,High
jbankaccount,Classes,medium,us13C06,LOCAL::COS,AP,0.92,High
jbankaccount,Classes,medium,us13C06,LOCAL::COS,nDCG,0.95,High
jbankaccount,Classes,medium,us13C06,LOCAL::COS,QMeasure,0.95,High
jbankaccount,Classes,medium,us13C06,LOCAL::COS,RMSE,0.26,High
jInheritance1,Inheritance,hard,us13C06,LOCAL::COS,AP,0.81,High
jInheritance1,Inheritance,hard,us13C06,LOCAL::COS,nDCG,0.81,High
jInheritance1,Inheritance,hard,us13C06,LOCAL::COS,QMeasure,0.84,High
jInheritance1,Inheritance,hard,us13C06,LOCAL::COS,RMSE,0.37,High
jInheritance2,Inheritance,hard,us13C06,LOCAL::COS,AP,0.81,High
jInheritance2,Inheritance,hard,us13C06,LOCAL::COS,nDCG,0.81,High
jInheritance2,Inheritance,hard,us13C06,LOCAL::COS,QMeasure,0.84,High
jInheritance2,Inheritance,hard,us13C06,LOCAL::COS,RMSE,0.33,High
jwhile3,Loops_while,medium,us13C06,LOCAL::COS,AP,0.5,High
jwhile3,Loops_while,medium,us13C06,LOCAL::COS,nDCG,1,High
jwhile3,Loops_while,medium,us13C06,LOCAL::COS,QMeasure,0.75,High
jwhile3,Loops_while,medium,us13C06,LOCAL::COS,RMSE,0.55,High
jInheritance3,Inheritance,hard,us13C06,LOCAL::COS,AP,0.83,High
jInheritance3,Inheritance,hard,us13C06,LOCAL::COS,nDCG,0.82,High
jInheritance3,Inheritance,hard,us13C06,LOCAL::COS,QMeasure,0.9,High
jInheritance3,Inheritance,hard,us13C06,LOCAL::COS,RMSE,0.37,High
jwhile4,Loops_while,medium,us13C06,LOCAL::COS,AP,0.76,High
jwhile4,Loops_while,medium,us13C06,LOCAL::COS,nDCG,0.78,High
jwhile4,Loops_while,medium,us13C06,LOCAL::COS,QMeasure,0.81,High
jwhile4,Loops_while,medium,us13C06,LOCAL::COS,RMSE,0.43,High
jfor2,Loops_for,easy,us13C06,LOCAL::COS,AP,0.92,High
jfor2,Loops_for,easy,us13C06,LOCAL::COS,nDCG,0.83,High
jfor2,Loops_for,easy,us13C06,LOCAL::COS,QMeasure,0.78,High
jfor2,Loops_for,easy,us13C06,LOCAL::COS,RMSE,0.36,High
jfor1,Loops_for,easy,us13C06,LOCAL::COS,AP,1,High
jfor1,Loops_for,easy,us13C06,LOCAL::COS,nDCG,0.88,High
jfor1,Loops_for,easy,us13C06,LOCAL::COS,QMeasure,0.83,High
jfor1,Loops_for,easy,us13C06,LOCAL::COS,RMSE,0.23,High
jclass1,Classes,medium,us13C06,LOCAL::COS,AP,0.92,High
jclass1,Classes,medium,us13C06,LOCAL::COS,nDCG,0.95,High
jclass1,Classes,medium,us13C06,LOCAL::COS,QMeasure,0.95,High
jclass1,Classes,medium,us13C06,LOCAL::COS,RMSE,0.26,High
jboolean_var,Boolean_Expressions,easy,us13B09,LOCAL::COS,AP,1,Low
jboolean_var,Boolean_Expressions,easy,us13B09,LOCAL::COS,nDCG,1,Low
jboolean_var,Boolean_Expressions,easy,us13B09,LOCAL::COS,QMeasure,0.83,Low
jboolean_var,Boolean_Expressions,easy,us13B09,LOCAL::COS,RMSE,0.32,Low
jvariable1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,AP,0.95,Low
jvariable1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,nDCG,0.98,Low
jvariable1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,QMeasure,0.97,Low
jvariable1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,RMSE,0.26,Low
jwhile3,Loops_while,medium,us13B09,LOCAL::COS,AP,0.75,Low
jwhile3,Loops_while,medium,us13B09,LOCAL::COS,nDCG,0.75,Low
jwhile3,Loops_while,medium,us13B09,LOCAL::COS,QMeasure,0.83,Low
jwhile3,Loops_while,medium,us13B09,LOCAL::COS,RMSE,0.43,Low
joperator1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,AP,0.76,Low
joperator1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,nDCG,0.75,Low
joperator1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,QMeasure,0.81,Low
joperator1,Arithmetic_Operations,easy,us13B09,LOCAL::COS,RMSE,0.46,Low
jincrement,Arithmetic_Operations,easy,us13B09,LOCAL::COS,AP,1,Low
jincrement,Arithmetic_Operations,easy,us13B09,LOCAL::COS,nDCG,1,Low
jincrement,Arithmetic_Operations,easy,us13B09,LOCAL::COS,QMeasure,1,Low
jincrement,Arithmetic_Operations,easy,us13B09,LOCAL::COS,RMSE,0.44,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B09,LOCAL::COS,AP,0.65,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B09,LOCAL::COS,nDCG,0.66,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B09,LOCAL::COS,QMeasure,0.59,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B09,LOCAL::COS,RMSE,0.43,Low
jif_else5,Decisions,medium,us13B09,LOCAL::COS,AP,0.83,Low
jif_else5,Decisions,medium,us13B09,LOCAL::COS,nDCG,0.82,Low
jif_else5,Decisions,medium,us13B09,LOCAL::COS,QMeasure,0.9,Low
jif_else5,Decisions,medium,us13B09,LOCAL::COS,RMSE,0.32,Low
jfor2,Loops_for,easy,us13B09,LOCAL::COS,AP,0.64,Low
jfor2,Loops_for,easy,us13B09,LOCAL::COS,nDCG,0.81,Low
jfor2,Loops_for,easy,us13B09,LOCAL::COS,QMeasure,0.67,Low
jfor2,Loops_for,easy,us13B09,LOCAL::COS,RMSE,0.3,Low
jfor1,Loops_for,easy,us13B09,LOCAL::COS,AP,1,Low
jfor1,Loops_for,easy,us13B09,LOCAL::COS,nDCG,1,Low
jfor1,Loops_for,easy,us13B09,LOCAL::COS,QMeasure,1,Low
jfor1,Loops_for,easy,us13B09,LOCAL::COS,RMSE,0.43,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13B09,LOCAL::COS,AP,0.68,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13B09,LOCAL::COS,nDCG,0.78,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13B09,LOCAL::COS,QMeasure,0.68,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13B09,LOCAL::COS,RMSE,0.38,Low
jboolean_operators1,Boolean_Expressions,easy,us13B08,LOCAL::COS,AP,1,High
jboolean_operators1,Boolean_Expressions,easy,us13B08,LOCAL::COS,nDCG,0.91,High
jboolean_operators1,Boolean_Expressions,easy,us13B08,LOCAL::COS,QMeasure,0.86,High
jboolean_operators1,Boolean_Expressions,easy,us13B08,LOCAL::COS,RMSE,0.35,High
jboolean_var,Boolean_Expressions,easy,us13B08,LOCAL::COS,AP,1,High
jboolean_var,Boolean_Expressions,easy,us13B08,LOCAL::COS,nDCG,0.92,High
jboolean_var,Boolean_Expressions,easy,us13B08,LOCAL::COS,QMeasure,0.94,High
jboolean_var,Boolean_Expressions,easy,us13B08,LOCAL::COS,RMSE,0.36,High
jvariable1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,AP,0.5,High
jvariable1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,nDCG,1,High
jvariable1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,QMeasure,0.67,High
jvariable1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,RMSE,0.5,High
jwhile3,Loops_while,medium,us13B08,LOCAL::COS,AP,0.58,High
jwhile3,Loops_while,medium,us13B08,LOCAL::COS,nDCG,0.88,High
jwhile3,Loops_while,medium,us13B08,LOCAL::COS,QMeasure,0.72,High
jwhile3,Loops_while,medium,us13B08,LOCAL::COS,RMSE,0.46,High
jwhile4,Loops_while,medium,us13B08,LOCAL::COS,AP,0.8,High
jwhile4,Loops_while,medium,us13B08,LOCAL::COS,nDCG,0.78,High
jwhile4,Loops_while,medium,us13B08,LOCAL::COS,QMeasure,0.8,High
jwhile4,Loops_while,medium,us13B08,LOCAL::COS,RMSE,0.45,High
joperator1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,AP,0.95,High
joperator1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,nDCG,0.91,High
joperator1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,QMeasure,0.94,High
joperator1,Arithmetic_Operations,easy,us13B08,LOCAL::COS,RMSE,0.36,High
jincrement,Arithmetic_Operations,easy,us13B08,LOCAL::COS,AP,0.58,High
jincrement,Arithmetic_Operations,easy,us13B08,LOCAL::COS,nDCG,0.75,High
jincrement,Arithmetic_Operations,easy,us13B08,LOCAL::COS,QMeasure,0.62,High
jincrement,Arithmetic_Operations,easy,us13B08,LOCAL::COS,RMSE,0.46,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B08,LOCAL::COS,AP,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B08,LOCAL::COS,nDCG,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B08,LOCAL::COS,QMeasure,1,High
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13B08,LOCAL::COS,RMSE,0.49,High
jif_else5,Decisions,medium,us13B08,LOCAL::COS,AP,0.68,High
jif_else5,Decisions,medium,us13B08,LOCAL::COS,nDCG,0.82,High
jif_else5,Decisions,medium,us13B08,LOCAL::COS,QMeasure,0.7,High
jif_else5,Decisions,medium,us13B08,LOCAL::COS,RMSE,0.26,High
jfor2,Loops_for,easy,us13B08,LOCAL::COS,AP,0.32,High
jfor2,Loops_for,easy,us13B08,LOCAL::COS,nDCG,0.47,High
jfor2,Loops_for,easy,us13B08,LOCAL::COS,QMeasure,0.45,High
jfor2,Loops_for,easy,us13B08,LOCAL::COS,RMSE,0.45,High
jfor1,Loops_for,easy,us13B08,LOCAL::COS,AP,0.25,High
jfor1,Loops_for,easy,us13B08,LOCAL::COS,nDCG,0.5,High
jfor1,Loops_for,easy,us13B08,LOCAL::COS,QMeasure,0.5,High
jfor1,Loops_for,easy,us13B08,LOCAL::COS,RMSE,0.56,High
jif_else1,Decisions Boolean_Expressions ,easy,us13B08,LOCAL::COS,AP,1,High
jif_else1,Decisions Boolean_Expressions ,easy,us13B08,LOCAL::COS,nDCG,1,High
jif_else1,Decisions Boolean_Expressions ,easy,us13B08,LOCAL::COS,QMeasure,1,High
jif_else1,Decisions Boolean_Expressions ,easy,us13B08,LOCAL::COS,RMSE,0.25,High
jboolean_operators1,Boolean_Expressions,easy,us13C09,LOCAL::COS,AP,1,Low
jboolean_operators1,Boolean_Expressions,easy,us13C09,LOCAL::COS,nDCG,1,Low
jboolean_operators1,Boolean_Expressions,easy,us13C09,LOCAL::COS,QMeasure,1,Low
jboolean_operators1,Boolean_Expressions,easy,us13C09,LOCAL::COS,RMSE,0.08,Low
jboolean_var,Boolean_Expressions,easy,us13C09,LOCAL::COS,AP,1,Low
jboolean_var,Boolean_Expressions,easy,us13C09,LOCAL::COS,nDCG,1,Low
jboolean_var,Boolean_Expressions,easy,us13C09,LOCAL::COS,QMeasure,1,Low
jboolean_var,Boolean_Expressions,easy,us13C09,LOCAL::COS,RMSE,0.3,Low
jvariable1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,AP,0,Low
jvariable1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,nDCG,0,Low
jvariable1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,QMeasure,0,Low
jvariable1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,RMSE,0.58,Low
jwhile3,Loops_while,medium,us13C09,LOCAL::COS,AP,1,Low
jwhile3,Loops_while,medium,us13C09,LOCAL::COS,nDCG,1,Low
jwhile3,Loops_while,medium,us13C09,LOCAL::COS,QMeasure,1,Low
jwhile3,Loops_while,medium,us13C09,LOCAL::COS,RMSE,0.49,Low
jwhile4,Loops_while,medium,us13C09,LOCAL::COS,AP,1,Low
jwhile4,Loops_while,medium,us13C09,LOCAL::COS,nDCG,1,Low
jwhile4,Loops_while,medium,us13C09,LOCAL::COS,QMeasure,1,Low
jwhile4,Loops_while,medium,us13C09,LOCAL::COS,RMSE,0.52,Low
joperator1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,AP,1,Low
joperator1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,nDCG,1,Low
joperator1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,QMeasure,1,Low
joperator1,Arithmetic_Operations,easy,us13C09,LOCAL::COS,RMSE,0.39,Low
jincrement,Arithmetic_Operations,easy,us13C09,LOCAL::COS,AP,0.45,Low
jincrement,Arithmetic_Operations,easy,us13C09,LOCAL::COS,nDCG,0.62,Low
jincrement,Arithmetic_Operations,easy,us13C09,LOCAL::COS,QMeasure,0.51,Low
jincrement,Arithmetic_Operations,easy,us13C09,LOCAL::COS,RMSE,0.49,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C09,LOCAL::COS,AP,0.2,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C09,LOCAL::COS,nDCG,0.43,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C09,LOCAL::COS,QMeasure,0.33,Low
jdouble1,Primitive_Data_Types Arithmetic_Operations ,easy,us13C09,LOCAL::COS,RMSE,0.51,Low
jif_else5,Decisions,medium,us13C09,LOCAL::COS,AP,0.5,Low
jif_else5,Decisions,medium,us13C09,LOCAL::COS,nDCG,0.75,Low
jif_else5,Decisions,medium,us13C09,LOCAL::COS,QMeasure,0.58,Low
jif_else5,Decisions,medium,us13C09,LOCAL::COS,RMSE,0.39,Low
jfor2,Loops_for,easy,us13C09,LOCAL::COS,AP,0,Low
jfor2,Loops_for,easy,us13C09,LOCAL::COS,nDCG,0,Low
jfor2,Loops_for,easy,us13C09,LOCAL::COS,QMeasure,0,Low
jfor2,Loops_for,easy,us13C09,LOCAL::COS,RMSE,0.56,Low
jfor1,Loops_for,easy,us13C09,LOCAL::COS,AP,0.53,Low
jfor1,Loops_for,easy,us13C09,LOCAL::COS,nDCG,0.67,Low
jfor1,Loops_for,easy,us13C09,LOCAL::COS,QMeasure,0.6,Low
jfor1,Loops_for,easy,us13C09,LOCAL::COS,RMSE,0.42,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C09,LOCAL::COS,AP,1,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C09,LOCAL::COS,nDCG,1,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C09,LOCAL::COS,QMeasure,1,Low
jif_else1,Decisions Boolean_Expressions ,easy,us13C09,LOCAL::COS,RMSE,0.07,Low
jarray2,Arrays,medium,us13B07,LOCAL::COS,AP,0.29,Low
jarray2,Arrays,medium,us13B07,LOCAL::COS,nDCG,0.44,Low
jarray2,Arrays,medium,us13B07,LOCAL::COS,QMeasure,0.42,Low
jarray2,Arrays,medium,us13B07,LOCAL::COS,RMSE,0.47,Low
jarray1,Arrays,medium,us13B07,LOCAL::COS,AP,0.42,Low
jarray1,Arrays,medium,us13B07,LOCAL::COS,nDCG,0.57,Low
jarray1,Arrays,medium,us13B07,LOCAL::COS,QMeasure,0.53,Low
jarray1,Arrays,medium,us13B07,LOCAL::COS,RMSE,0.39,Low
jboolean_operators1,Boolean_Expressions,easy,us13B07,LOCAL::COS,AP,0.33,Low
jboolean_operators1,Boolean_Expressions,easy,us13B07,LOCAL::COS,nDCG,0.63,Low
jboolean_operators1,Boolean_Expressions,easy,us13B07,LOCAL::COS,QMeasure,0.5,Low
jboolean_operators1,Boolean_Expressions,easy,us13B07,LOCAL::COS,RMSE,0.48,Low
jboolean_var,Boolean_Expressions,easy,us13B07,LOCAL::COS,AP,0.58,Low
jboolean_var,Boolean_Expressions,easy,us13B07,LOCAL::COS,nDCG,0.82,Low
jboolean_var,Boolean_Expressions,easy,us13B07,LOCAL::COS,QMeasure,0.65,Low
jboolean_var,Boolean_Expressions,easy,us13B07,LOCAL::COS,RMSE,0.34,Low
jarray4,Arrays,medium,us13B07,LOCAL::COS,AP,0,Low
jarray4,Arrays,medium,us13B07,LOCAL::COS,nDCG,0,Low
jarray4,Arrays,medium,us13B07,LOCAL::COS,QMeasure,0,Low
jarray4,Arrays,medium,us13B07,LOCAL::COS,RMSE,0.58,Low
jwhile3,Loops_while,medium,us13B07,LOCAL::COS,AP,0.64,Low
jwhile3,Loops_while,medium,us13B07,LOCAL::COS,nDCG,0.81,Low
jwhile3,Loops_while,medium,us13B07,LOCAL::COS,QMeasure,0.67,Low
jwhile3,Loops_while,medium,us13B07,LOCAL::COS,RMSE,0.32,Low
j2d_arrays1,Two-dimensional_Arrays,medium,us13B07,LOCAL::COS,AP,0.33,Low
j2d_arrays1,Two-dimensional_Arrays,medium,us13B07,LOCAL::COS,nDCG,0.63,Low
j2d_arrays1,Two-dimensional_Arrays,medium,us13B07,LOCAL::COS,QMeasure,0.5,Low
j2d_arrays1,Two-dimensional_Arrays,medium,us13B07,LOCAL::COS,RMSE,0.51,Low
jwhile4,Loops_while,medium,us13B07,LOCAL::COS,AP,1,Low
jwhile4,Loops_while,medium,us13B07,LOCAL::COS,nDCG,0.9,Low
